id,name,name_upper,neighbourhood_group,price
1696050,"Spacious Room, Central Location, Historic block.","SPACIOUS ROOM, CENTRAL LOCATION, HISTORIC BLOCK.",Manhattan,71
1696381,Charming Room Near Central Park,CHARMING ROOM NEAR CENTRAL PARK,Manhattan,75
1697047,Charming Private Room with a View,CHARMING PRIVATE ROOM WITH A VIEW,Brooklyn,115
1698334,Williamsburg off Bedford/no extra $ for 2ppl!,WILLIAMSBURG OFF BEDFORD/NO EXTRA $ FOR 2PPL!,Brooklyn,82
1699934,SAFE BUDGET IN  Brooklyn  NYC,SAFE BUDGET IN  BROOKLYN  NYC,Brooklyn,75
1700471,CHARM Rm HAMILTON HEIGHTS Harlem,CHARM RM HAMILTON HEIGHTS HARLEM,Manhattan,60
1701981,"Modern, Light-Filled Apt in Chelsea/Meatpacking","MODERN, LIGHT-FILLED APT IN CHELSEA/MEATPACKING",Manhattan,200
1702032,The Top-Notch Top-Floor,THE TOP-NOTCH TOP-FLOOR,Brooklyn,90
1702533,BROOKLYN FAVORITE VACATION HOME 2,BROOKLYN FAVORITE VACATION HOME 2,Brooklyn,215
1702581,PRIVATE. ROOM  -  Midtown/Central Park,PRIVATE. ROOM  -  MIDTOWN/CENTRAL PARK,Manhattan,100
1702781,Nice and quiet,NICE AND QUIET,Queens,38
1703506,"Gorgeous, Family-Friendly, NYC Apt!","GORGEOUS, FAMILY-FRIENDLY, NYC APT!",Brooklyn,159
1703834,Your Own Private Room To Sleep In! BEAUTIFUL!,YOUR OWN PRIVATE ROOM TO SLEEP IN! BEAUTIFUL!,Brooklyn,64
1704210,Gorgeous 1-2 bedroom(Prospect park),GORGEOUS 1-2 BEDROOM(PROSPECT PARK),Brooklyn,125
1704560,Beautiful/Spacious 1 Bedroom in LES,BEAUTIFUL/SPACIOUS 1 BEDROOM IN LES,Manhattan,120
1704798,Perfect cozy PRIVATE room!!,PERFECT COZY PRIVATE ROOM!!,Manhattan,76
1706997,Cozy 1BD next to Central Park,COZY 1BD NEXT TO CENTRAL PARK,Manhattan,175
1707422,"VERY UNIQUE TOWNHOUSE in GREENPOINT, BROOKLYN","VERY UNIQUE TOWNHOUSE IN GREENPOINT, BROOKLYN",Brooklyn,110
1707823,Private Room in the Heart of Greenpoint,PRIVATE ROOM IN THE HEART OF GREENPOINT,Brooklyn,75
1708771,"Comfort; Next to ""A"" express subway","COMFORT; NEXT TO ""A"" EXPRESS SUBWAY",Manhattan,80
1712462,Cozy Private Room in Brooklyn NY,COZY PRIVATE ROOM IN BROOKLYN NY,Brooklyn,110
1712660,Cosy Room in Great Location -W'burg,COSY ROOM IN GREAT LOCATION -W'BURG,Brooklyn,89
1713409,Sunny 1BR + Outdoor space [L line],SUNNY 1BR + OUTDOOR SPACE [L LINE],Brooklyn,110
1716441,Large sunny room queen bed &balcony,LARGE SUNNY ROOM QUEEN BED &BALCONY,Manhattan,96
1716640,One Stop to TimesSQ Vacation Apt,ONE STOP TO TIMESSQ VACATION APT,Manhattan,75
1717058,Top floor 1 bedroom soho/nolita,TOP FLOOR 1 BEDROOM SOHO/NOLITA,Manhattan,185
1717138,"Cozy private Basement studio,15mins  from the city","COZY PRIVATE BASEMENT STUDIO,15MINS  FROM THE CITY",Brooklyn,49
1717149,Corner High Rise Apartment - City Views,CORNER HIGH RISE APARTMENT - CITY VIEWS,Manhattan,440
1717226,BIG BROOKLYN HOUSE TO LOVE,BIG BROOKLYN HOUSE TO LOVE,Brooklyn,220
1721115,Financial District Oasis Room-1 Queen Bed,FINANCIAL DISTRICT OASIS ROOM-1 QUEEN BED,Manhattan,99
1725295,Midtwn E BEST LOCATION Priv Twin Rm 1 Loving Cat,MIDTWN E BEST LOCATION PRIV TWIN RM 1 LOVING CAT,Manhattan,85
1727923,Large private 1BR with backyard - Williamsburg,LARGE PRIVATE 1BR WITH BACKYARD - WILLIAMSBURG,Brooklyn,98
1728339,Large Room in Landmark House,LARGE ROOM IN LANDMARK HOUSE,Brooklyn,84
1728437,Cozy Room in Landmark House,COZY ROOM IN LANDMARK HOUSE,Brooklyn,65
1728625,New Williamsburg 1B With Backyard,NEW WILLIAMSBURG 1B WITH BACKYARD,Brooklyn,160
1728938,Sunny Room/private bath/ Brownstone,SUNNY ROOM/PRIVATE BATH/ BROWNSTONE,Brooklyn,115
1729286,"Sunny, Large (Queen Bed) Private room in 2Bedroom","SUNNY, LARGE (QUEEN BED) PRIVATE ROOM IN 2BEDROOM",Manhattan,59
1730937,Private room in Midtown East,PRIVATE ROOM IN MIDTOWN EAST,Manhattan,119
1731245,"Sunny, Comfortable Space","SUNNY, COMFORTABLE SPACE",Brooklyn,120
1731365,Duplex apartment with garden,DUPLEX APARTMENT WITH GARDEN,Manhattan,439
1731969,Beautiful UES residence minutes from everything,BEAUTIFUL UES RESIDENCE MINUTES FROM EVERYTHING,Manhattan,99
1732498,Hip Two Story BK Apt w/Private Yard,HIP TWO STORY BK APT W/PRIVATE YARD,Brooklyn,199
1733054,"Williamsburg Brooklyn, Parkside Penthouse NYC View","WILLIAMSBURG BROOKLYN, PARKSIDE PENTHOUSE NYC VIEW",Brooklyn,99
1733157,Private Family Home 2BR mins to Midtown Manhattan,PRIVATE FAMILY HOME 2BR MINS TO MIDTOWN MANHATTAN,Queens,195
1734724,Williamsburg Luxury- 30 days +,WILLIAMSBURG LUXURY- 30 DAYS +,Brooklyn,180
1735478,"Relaxing, serene room in NYC Apt","RELAXING, SERENE ROOM IN NYC APT",Queens,100
1735804,Lovely Suite in Historic Brownstone near Subway,LOVELY SUITE IN HISTORIC BROWNSTONE NEAR SUBWAY,Brooklyn,115
1736064,Sunny 1BR Overlooking Prospect Park,SUNNY 1BR OVERLOOKING PROSPECT PARK,Brooklyn,115
1738513,Sunny Floral Artist Apartment Chinatown LES,SUNNY FLORAL ARTIST APARTMENT CHINATOWN LES,Manhattan,180
1739847,Welcome to a beautiful Quiet Bronx.,WELCOME TO A BEAUTIFUL QUIET BRONX.,Bronx,45
1740311,"LARGE PRIVATE BED + BATH, LES","LARGE PRIVATE BED + BATH, LES",Manhattan,300
1741622,Cozy NY-style 1BDRM Apartment UES.,COZY NY-STYLE 1BDRM APARTMENT UES.,Manhattan,90
1741745,Private room in East Harlem,PRIVATE ROOM IN EAST HARLEM,Manhattan,95
1742471,View of Empire State Building!,VIEW OF EMPIRE STATE BUILDING!,Queens,140
1742610,Studio in the Upper East Side ,STUDIO IN THE UPPER EAST SIDE ,Manhattan,123
1742654,High Floor apt.near Columbus Circle,HIGH FLOOR APT.NEAR COLUMBUS CIRCLE,Manhattan,200
1743116,Cozy Room in Astoria,COZY ROOM IN ASTORIA,Queens,100
1743379,Spacious Historic Williamsburg 2/1.5 Townhouse,SPACIOUS HISTORIC WILLIAMSBURG 2/1.5 TOWNHOUSE,Brooklyn,250
1744216,Prime Williamsburg Large bedroom for 1or2 people,PRIME WILLIAMSBURG LARGE BEDROOM FOR 1OR2 PEOPLE,Brooklyn,85
1744941,Charming One Bedroom,CHARMING ONE BEDROOM,Manhattan,100
1745358,Spacious and Chic Times Square 1 Bedroom,SPACIOUS AND CHIC TIMES SQUARE 1 BEDROOM,Manhattan,109
1745430,Bohemian 2BR DuplexLoft in Brooklyn,BOHEMIAN 2BR DUPLEXLOFT IN BROOKLYN,Brooklyn,159
1745658,1 Bedroom in Greenwich Village,1 BEDROOM IN GREENWICH VILLAGE,Manhattan,260
1746726,"Chelsea NYC luxury 2 bed/2 bath, garden apt","CHELSEA NYC LUXURY 2 BED/2 BATH, GARDEN APT",Manhattan,555
1747405,"Spacious, Cozy NYC Apartment - 1 Minute to Subway!","SPACIOUS, COZY NYC APARTMENT - 1 MINUTE TO SUBWAY!",Manhattan,87
1747833,Affordable Clean Private Room NYC  ,AFFORDABLE CLEAN PRIVATE ROOM NYC  ,Bronx,43
1748189,UPPER EAST SIDE 1BR APT - CENTRAL,UPPER EAST SIDE 1BR APT - CENTRAL,Manhattan,199
1750248,"Priv room in 3 bdrm apt - Room ""A""","PRIV ROOM IN 3 BDRM APT - ROOM ""A""",Manhattan,90
1750527,"Modern, Sunny Duplex PENTHOUSE  w/ BALCONY","MODERN, SUNNY DUPLEX PENTHOUSE  W/ BALCONY",Brooklyn,195
1750679,THE LINCOLN PARLOR,THE LINCOLN PARLOR,Brooklyn,185
1752112,NYC Central Park family apt - 3bdr,NYC CENTRAL PARK FAMILY APT - 3BDR,Manhattan,400
1752206,Elegant 1b Near Everything,ELEGANT 1B NEAR EVERYTHING,Manhattan,200
1753671,Big quiet Sunny room in Upper East Side,BIG QUIET SUNNY ROOM IN UPPER EAST SIDE,Manhattan,100
1755484,Museum Mile Central Pk- Madison Ave,MUSEUM MILE CENTRAL PK- MADISON AVE,Manhattan,225
1755844,Brooklyn Stunning Event Space.,BROOKLYN STUNNING EVENT SPACE.,Brooklyn,450
1758391,"Sunny Room, Only 1 Block to Subway!","SUNNY ROOM, ONLY 1 BLOCK TO SUBWAY!",Brooklyn,80
1759154,BEST Bushwick 1 Bedroom - 15 min to Manhattan,BEST BUSHWICK 1 BEDROOM - 15 MIN TO MANHATTAN,Brooklyn,89
1759462,Modern/Renovated/Best EV Location!!,MODERN/RENOVATED/BEST EV LOCATION!!,Manhattan,179
1759526,Lovely Room in Awesome Apartment - Fun/Convenient,LOVELY ROOM IN AWESOME APARTMENT - FUN/CONVENIENT,Manhattan,90
1762513,"2bd/2bth, drmn, 1 block from subway in LIC","2BD/2BTH, DRMN, 1 BLOCK FROM SUBWAY IN LIC",Queens,275
1762852,Charming and Cozy Bedroom in Artists Colony,CHARMING AND COZY BEDROOM IN ARTISTS COLONY,Brooklyn,35
1763209,"10mins to Manhattan, 59th St, 17mins Times Square.","10MINS TO MANHATTAN, 59TH ST, 17MINS TIMES SQUARE.",Queens,86
1763333,"Cozy 1 BR Apt - Sunnyside, Queens","COZY 1 BR APT - SUNNYSIDE, QUEENS",Queens,95
1763736,Charming Upper West Side 1 Bedroom,CHARMING UPPER WEST SIDE 1 BEDROOM,Manhattan,116
1763956,Nice cozy bedroom with cool views in Hell's kit..!,NICE COZY BEDROOM WITH COOL VIEWS IN HELL'S KIT..!,Manhattan,80
1766846,Newly Renovated East Village Private Guest Studio,NEWLY RENOVATED EAST VILLAGE PRIVATE GUEST STUDIO,Manhattan,110
1767037,Small Cozy Room Wifi & AC near JFK,SMALL COZY ROOM WIFI & AC NEAR JFK,Queens,29
1771965,Fully furnished 2 Bedrooms floor-through apartment,FULLY FURNISHED 2 BEDROOMS FLOOR-THROUGH APARTMENT,Manhattan,200
1776732,2000 sqf  Duplex in Townhouse,2000 SQF  DUPLEX IN TOWNHOUSE,Manhattan,390
1777007,Space For guest,SPACE FOR GUEST,Manhattan,55
1777197,( Hostal ) 1 full size Mattress (Top Bunk),( HOSTAL ) 1 FULL SIZE MATTRESS (TOP BUNK),Queens,75
1777674,Charming space in lively neighborhood.,CHARMING SPACE IN LIVELY NEIGHBORHOOD.,Brooklyn,75
1778294,Sweet Apartment on Quiet Block,SWEET APARTMENT ON QUIET BLOCK,Brooklyn,120
1780748,Sunny 1 bedroom In The Heart of NYC,SUNNY 1 BEDROOM IN THE HEART OF NYC,Manhattan,143
1781052,CELEBRATE NEW YEAR'S EVE IN NYC,CELEBRATE NEW YEAR'S EVE IN NYC,Manhattan,250
1781697,Beautiful 1 bdrm in 2 bdrm apt,BEAUTIFUL 1 BDRM IN 2 BDRM APT,Brooklyn,99
1781786,Charming 1BR  ,CHARMING 1BR  ,Manhattan,150
1782079,LOFT Private Room - MOVIE THEATER/GYM/LAUNDRY/ROOF,LOFT PRIVATE ROOM - MOVIE THEATER/GYM/LAUNDRY/ROOF,Brooklyn,55
1782437,1800sf Urban Goddess Brooklyn Loft,1800SF URBAN GODDESS BROOKLYN LOFT,Brooklyn,175
1782667,Bushwick Artist Loft - Cozy Room,BUSHWICK ARTIST LOFT - COZY ROOM,Brooklyn,69
1782872,Suite Spot in Tribeca,SUITE SPOT IN TRIBECA,Manhattan,184
1785141,Entire 1 Bedroom in Williamsburg,ENTIRE 1 BEDROOM IN WILLIAMSBURG,Brooklyn,145
1785187,Classic Cool Comfortable LES,CLASSIC COOL COMFORTABLE LES,Manhattan,100
1785942,"Private, Cozy Bedroom/ Barclay Ctr","PRIVATE, COZY BEDROOM/ BARCLAY CTR",Brooklyn,44
1786408,A quite nice bedroom in Greenpoint,A QUITE NICE BEDROOM IN GREENPOINT,Brooklyn,70
1787771,CHIC NEW YORK OASIS WITH ROOF DECK!,CHIC NEW YORK OASIS WITH ROOF DECK!,Brooklyn,185
1788989,Sunny and charming Soho 1 bedroom,SUNNY AND CHARMING SOHO 1 BEDROOM,Manhattan,225
1789715,2 BR Apt in Luxury Building - UES,2 BR APT IN LUXURY BUILDING - UES,Manhattan,199
1791105,Harlem Oasis,HARLEM OASIS,Manhattan,60
1793091,Private  Studio Museum Block UWS,PRIVATE  STUDIO MUSEUM BLOCK UWS,Manhattan,175
1793411,Union Square/East Village Apartment,UNION SQUARE/EAST VILLAGE APARTMENT,Manhattan,199
1794250,"Large, bright Williamsburg room","LARGE, BRIGHT WILLIAMSBURG ROOM",Brooklyn,65
1796722,Effortlessly Chic WILLIAMSBURG BK,EFFORTLESSLY CHIC WILLIAMSBURG BK,Brooklyn,190
1797025,Charming Spacious 1 Bdrm Apt,CHARMING SPACIOUS 1 BDRM APT,Brooklyn,107
1798210,NYC Super Cool East Village 1 BD,NYC SUPER COOL EAST VILLAGE 1 BD,Manhattan,150
1798271,Spacious center hall colonial,SPACIOUS CENTER HALL COLONIAL,Staten Island,700
1798500,DOMINIQUE'S NY*Wanderlust room/Metro/Bronx Zoo/Gdn,DOMINIQUE'S NY*WANDERLUST ROOM/METRO/BRONX ZOO/GDN,Bronx,75
1801036,Private room with sleeping loft,PRIVATE ROOM WITH SLEEPING LOFT,Brooklyn,45
1801130,"Perfect Brooklyn Stay, Apt for 4","PERFECT BROOKLYN STAY, APT FOR 4",Brooklyn,179
1802584,YOUR  PRIVATE COZY 1Br + 15min from Manhattan,YOUR  PRIVATE COZY 1BR + 15MIN FROM MANHATTAN,Queens,110
1802838,Industrial Modern 1 Bedroom - Prime Williamsburg,INDUSTRIAL MODERN 1 BEDROOM - PRIME WILLIAMSBURG,Brooklyn,245
1803165,Huuuge Sunny Central Park REAL 2 bedroom 1.5 baths,HUUUGE SUNNY CENTRAL PARK REAL 2 BEDROOM 1.5 BATHS,Manhattan,799
1803279,Near Subway Sunny Spacious Room in NYC,NEAR SUBWAY SUNNY SPACIOUS ROOM IN NYC,Manhattan,100
1805150,nice room in bedstuy B,NICE ROOM IN BEDSTUY B,Brooklyn,61
1805261,Flat Iron 2BD Beautiful Apt ,FLAT IRON 2BD BEAUTIFUL APT ,Manhattan,475
1806138,Brooklyn Heights One Bedroom Loft,BROOKLYN HEIGHTS ONE BEDROOM LOFT,Brooklyn,275
1806378,Mayor's Mansion - Fort Greene,MAYOR'S MANSION - FORT GREENE,Brooklyn,250
1806651,Bright and Airy Brooklyn Loft,BRIGHT AND AIRY BROOKLYN LOFT,Brooklyn,120
1807106,Stunning  Limestone  1 Bdrm Flat,STUNNING  LIMESTONE  1 BDRM FLAT,Brooklyn,135
1807757,"SUNNY,SUPER CLEAN WEST VILLAGE  APT","SUNNY,SUPER CLEAN WEST VILLAGE  APT",Manhattan,199
1808497,Queen size room in Brooklyn,QUEEN SIZE ROOM IN BROOKLYN,Brooklyn,75
1808550,Invitation to travelers,INVITATION TO TRAVELERS,Brooklyn,75
1809547,"Priv room in 3 bdrm apt - Room ""B""","PRIV ROOM IN 3 BDRM APT - ROOM ""B""",Manhattan,75
1810640,R & R In Harlem,R & R IN HARLEM,Manhattan,140
1811446,Private Room,PRIVATE ROOM,Manhattan,90
1812111,Spacious Parkside View Bedroom,SPACIOUS PARKSIDE VIEW BEDROOM,Manhattan,80
1813681,East Williamsburg Clean Apartment,EAST WILLIAMSBURG CLEAN APARTMENT,Brooklyn,115
1813829,Enjoy Harlem Renassiance Sunny Room,ENJOY HARLEM RENASSIANCE SUNNY ROOM,Manhattan,60
1814010,"Large, Private 1BR in Noho/Nolita/Soho","LARGE, PRIVATE 1BR IN NOHO/NOLITA/SOHO",Manhattan,175
1814279,Urban Jungle in Bedford Stuyvesant,URBAN JUNGLE IN BEDFORD STUYVESANT,Brooklyn,125
1815211,":: Spacious 1bedroom, great loca ::",":: SPACIOUS 1BEDROOM, GREAT LOCA ::",Manhattan,185
1815505,Peaceful Oasis. 25 mins. Manhattan,PEACEFUL OASIS. 25 MINS. MANHATTAN,Queens,56
1817510,Skylight BR in Gorgeous Rooftop Apt,SKYLIGHT BR IN GORGEOUS ROOFTOP APT,Brooklyn,64
1817905,Amazing views in Williamsburg Condo,AMAZING VIEWS IN WILLIAMSBURG CONDO,Brooklyn,300
1818411,HUGE 2bdrm LOFT in NOHO/East Vill!,HUGE 2BDRM LOFT IN NOHO/EAST VILL!,Manhattan,455
1818420,Budget Friendly & Spacious,BUDGET FRIENDLY & SPACIOUS,Brooklyn,37
1818820,Urban Cottage in Williamsburg BK,URBAN COTTAGE IN WILLIAMSBURG BK,Brooklyn,193
1819623,Private room in sunny Bedstuy apartment,PRIVATE ROOM IN SUNNY BEDSTUY APARTMENT,Brooklyn,53
1820858,Large Comfortable Studio in Chelsea,LARGE COMFORTABLE STUDIO IN CHELSEA,Manhattan,161
1820931,Gorgeous large 1 bedroom apt for March- April.,GORGEOUS LARGE 1 BEDROOM APT FOR MARCH- APRIL.,Manhattan,99
1821541,Large 2BR apartment East Village,LARGE 2BR APARTMENT EAST VILLAGE,Manhattan,420
1823141,Large 1 BR apartment in the LES!,LARGE 1 BR APARTMENT IN THE LES!,Manhattan,92
1824808,LOCATION LOCATION LOCATION Abigail,LOCATION LOCATION LOCATION ABIGAIL,Manhattan,195
1825949,"Lovely Bedroom - Bed Stuy, Brooklyn","LOVELY BEDROOM - BED STUY, BROOKLYN",Brooklyn,81
1826701,Just like home & more in Rm #2,JUST LIKE HOME & MORE IN RM #2,Manhattan,65
1827525,Huge Room with Private Bathroom,HUGE ROOM WITH PRIVATE BATHROOM,Brooklyn,70
1827723,2 bdr NYC duplex w balcony,2 BDR NYC DUPLEX W BALCONY,Manhattan,400
1827962,Bright & cosy 1 bedroom apartment,BRIGHT & COSY 1 BEDROOM APARTMENT,Brooklyn,170
1828063,••BEST Manhattan Downtown Location!!••,••BEST MANHATTAN DOWNTOWN LOCATION!!••,Manhattan,175
1830244,Cool and spacious room-Approx 150 yard from LTrain,COOL AND SPACIOUS ROOM-APPROX 150 YARD FROM LTRAIN,Brooklyn,41
1831227,Brownstone Penthouse Apartment,BROWNSTONE PENTHOUSE APARTMENT,Manhattan,149
1832120,Heart of Williamsburg,HEART OF WILLIAMSBURG,Brooklyn,87
1834738,Luxury Contemporary Central Home,LUXURY CONTEMPORARY CENTRAL HOME,Manhattan,300
1835367,"Washer, Marble Bath, Yard near Subways, High Line","WASHER, MARBLE BATH, YARD NEAR SUBWAYS, HIGH LINE",Manhattan,92
1836381,Bushwick / Bed Sty Retreat,BUSHWICK / BED STY RETREAT,Brooklyn,85
1839231,Great Apt-Heart of East Village! ,GREAT APT-HEART OF EAST VILLAGE! ,Manhattan,150
1839341,Modern Waterfront 2Bed Williamsburg,MODERN WATERFRONT 2BED WILLIAMSBURG,Brooklyn,300
1839818,"1B in NYC - East Village, Manhattan","1B IN NYC - EAST VILLAGE, MANHATTAN",Manhattan,139
1841356,Cozy spacious 1 bed in Murray Hill,COZY SPACIOUS 1 BED IN MURRAY HILL,Manhattan,90
1842739,Large Eco bedroom on the River,LARGE ECO BEDROOM ON THE RIVER,Manhattan,118
1843034,SPECIAL NEW YEAR'S LUXURIOUS MANHATTAN APT,SPECIAL NEW YEAR'S LUXURIOUS MANHATTAN APT,Manhattan,295
1843108,HappyCozy GuestSuite w/ Great Energy close to JFK,HAPPYCOZY GUESTSUITE W/ GREAT ENERGY CLOSE TO JFK,Brooklyn,125
1843674,Self contained ground level apt,SELF CONTAINED GROUND LEVEL APT,Brooklyn,122
1843955,Spacious Midtown Manhattan room,SPACIOUS MIDTOWN MANHATTAN ROOM,Manhattan,280
1844088,Renovated Studio Midtown East,RENOVATED STUDIO MIDTOWN EAST,Manhattan,215
1844705,Lux Doorman by 11 trains,LUX DOORMAN BY 11 TRAINS,Brooklyn,89
1844792,Clean Cute and Cozy Harlem Apt,CLEAN CUTE AND COZY HARLEM APT,Manhattan,130
1844847,"Serene, Authentic Artist's Loft","SERENE, AUTHENTIC ARTIST'S LOFT",Brooklyn,201
1846100,Cosy Brooklyn NYC One Bedroom in Garden Level,COSY BROOKLYN NYC ONE BEDROOM IN GARDEN LEVEL,Brooklyn,119
1846528,East Village - 180º City View & Private Balcony,EAST VILLAGE - 180º CITY VIEW & PRIVATE BALCONY,Manhattan,103
1846580,Park Slope Bedroom in Eccentric New York Apartment,PARK SLOPE BEDROOM IN ECCENTRIC NEW YORK APARTMENT,Brooklyn,72
1847096,Beautiful 1BR in East Village!,BEAUTIFUL 1BR IN EAST VILLAGE!,Manhattan,169
1847261,AUTHENTIC TRIBECA LOFT NEAR SOHO,AUTHENTIC TRIBECA LOFT NEAR SOHO,Manhattan,240
1847389,Beautiful BK 1 Block From Subway,BEAUTIFUL BK 1 BLOCK FROM SUBWAY,Brooklyn,180
1847434,Beautiful warm duplex apartment,BEAUTIFUL WARM DUPLEX APARTMENT,Brooklyn,150
1850695,Great Manhattan apartment,GREAT MANHATTAN APARTMENT,Manhattan,120
1851767,Luxurious Brownstone Duplex w Outdoor Space,LUXURIOUS BROWNSTONE DUPLEX W OUTDOOR SPACE,Brooklyn,345
1851926,Studio in the Family Brownstone,STUDIO IN THE FAMILY BROWNSTONE,Brooklyn,95
1853765,"Pre-War - Subway,Park's & Museum's","PRE-WAR - SUBWAY,PARK'S & MUSEUM'S",Manhattan,550
1855846,Unshared Apt Cozy One Bedroom,UNSHARED APT COZY ONE BEDROOM,Manhattan,150
1856027,"Hip, Brick East Village Apartment","HIP, BRICK EAST VILLAGE APARTMENT",Manhattan,95
1856261,Private room in Center of Manhattan,PRIVATE ROOM IN CENTER OF MANHATTAN,Manhattan,90
1856627,Labor Day in Brooklyn Room Stay,LABOR DAY IN BROOKLYN ROOM STAY,Brooklyn,175
1856803,1BR Priv. East Village Apt Sleeps 4,1BR PRIV. EAST VILLAGE APT SLEEPS 4,Manhattan,225
1856914,Luxury Apartment a walk to the park,LUXURY APARTMENT A WALK TO THE PARK,Manhattan,240
1859901,Prime East Village Spacious 1 BED,PRIME EAST VILLAGE SPACIOUS 1 BED,Manhattan,150
1860838,Affordable Private Room in NYC! ,AFFORDABLE PRIVATE ROOM IN NYC! ,Manhattan,44
1861281,Carol,CAROL,Manhattan,1700
1861493,1 BR Penthouse with Private Terrace,1 BR PENTHOUSE WITH PRIVATE TERRACE,Manhattan,299
1863930,2nd@THROOP MANSION ,2ND@THROOP MANSION ,Brooklyn,120
1864061,"2 Br Condo: Elegant, Amazing Views!","2 BR CONDO: ELEGANT, AMAZING VIEWS!",Manhattan,525
1864757,3+ Bedroom Steps to Park Avenue,3+ BEDROOM STEPS TO PARK AVENUE,Manhattan,600
1865336,Private bedroom in awesome loft apt,PRIVATE BEDROOM IN AWESOME LOFT APT,Brooklyn,88
1865884,Harlem 1BR - 3 blocks to subway!,HARLEM 1BR - 3 BLOCKS TO SUBWAY!,Manhattan,139
1866051,1 BR in Luxury Chelsea Doorman Bldg,1 BR IN LUXURY CHELSEA DOORMAN BLDG,Manhattan,200
1869202,Cozy & Sunny central Manhattan APT!,COZY & SUNNY CENTRAL MANHATTAN APT!,Manhattan,100
1869432,West Village/SOHO Pretty Apartment,WEST VILLAGE/SOHO PRETTY APARTMENT,Manhattan,209
1869467,Carroll Gardens Brownstone Flat,CARROLL GARDENS BROWNSTONE FLAT,Brooklyn,240
1869685,Cozy apartment available!,COZY APARTMENT AVAILABLE!,Brooklyn,90
1870228,Long Island City Home 1.!,LONG ISLAND CITY HOME 1.!,Queens,73
1871261,Big room only 90. Great location.,BIG ROOM ONLY 90. GREAT LOCATION.,Manhattan,90
1871311,Times Square Modern Apartment,TIMES SQUARE MODERN APARTMENT,Manhattan,200
1872838,Clean & Cozy 1BD,CLEAN & COZY 1BD,Brooklyn,94
1873531,Entire Apartment in Nolita/LES,ENTIRE APARTMENT IN NOLITA/LES,Manhattan,145
1876811,Sweet Union Square/ Gramercy Studio,SWEET UNION SQUARE/ GRAMERCY STUDIO,Manhattan,199
1876969,Penthouse in Bedford Stuyvesant ,PENTHOUSE IN BEDFORD STUYVESANT ,Brooklyn,150
1877255,"PRIVATE Room, located on Central MANHATTAN***","PRIVATE ROOM, LOCATED ON CENTRAL MANHATTAN***",Manhattan,85
1878642,"New York City, Manhattan Modern Apartment","NEW YORK CITY, MANHATTAN MODERN APARTMENT",Manhattan,195
1878692,Andrea's bohemian pied-a-terre,ANDREA'S BOHEMIAN PIED-A-TERRE,Manhattan,173
1878965,Gorgeous 2BR Flex Loft w/NYC views,GORGEOUS 2BR FLEX LOFT W/NYC VIEWS,Brooklyn,159
1880539,Room in spacious charming loft,ROOM IN SPACIOUS CHARMING LOFT,Brooklyn,85
1881556,"Private, Spacious Garden Apartment","PRIVATE, SPACIOUS GARDEN APARTMENT",Brooklyn,120
1881586,"Spacious, Sunny, 1br in Midtown East with doorman","SPACIOUS, SUNNY, 1BR IN MIDTOWN EAST WITH DOORMAN",Manhattan,225
1881801,Gorgeous 1.5 Br - 1 block to Subway-9 min to NYC!,GORGEOUS 1.5 BR - 1 BLOCK TO SUBWAY-9 MIN TO NYC!,Brooklyn,175
1881846,Cozy sunny room in the heart of the city,COZY SUNNY ROOM IN THE HEART OF THE CITY,Manhattan,130
1884398,Art-filled 1BR on best block in WV ,ART-FILLED 1BR ON BEST BLOCK IN WV ,Manhattan,249
1885385,Large Sunny Room,LARGE SUNNY ROOM,Brooklyn,38
1885714,Nice Bedroom in Central Bushwick!,NICE BEDROOM IN CENTRAL BUSHWICK!,Brooklyn,53
1885826,LOFT-CentralPrk/TimeSq/TheaterDist1,LOFT-CENTRALPRK/TIMESQ/THEATERDIST1,Manhattan,125
1886240,June 30 Th to August 31 st,JUNE 30 TH TO AUGUST 31 ST,Manhattan,245
1886294,quitissential brooklyn loft,QUITISSENTIAL BROOKLYN LOFT,Brooklyn,150
1886978,Sunny & Budget Friendly,SUNNY & BUDGET FRIENDLY,Brooklyn,32
1887291,"Private, Peaceful Times Square 1BR","PRIVATE, PEACEFUL TIMES SQUARE 1BR",Manhattan,160
1887489,Gracious Brooklyn Limestone,GRACIOUS BROOKLYN LIMESTONE,Brooklyn,175
1887874,"Big, bright, Williamsburg bedroom","BIG, BRIGHT, WILLIAMSBURG BEDROOM",Brooklyn,40
1888006,"14 Min 2Union Sq, Manhattan with Private Entrance","14 MIN 2UNION SQ, MANHATTAN WITH PRIVATE ENTRANCE",Brooklyn,58
1890851,"Stylish,Sunny, spacious luxury loft","STYLISH,SUNNY, SPACIOUS LUXURY LOFT",Brooklyn,149
1891017,Awesome Huge Studio - NYC Center,AWESOME HUGE STUDIO - NYC CENTER,Manhattan,200
1891118,Large Studio apartment,LARGE STUDIO APARTMENT,Brooklyn,100
1891274,Clinton Hill 1BR in charming 2BR,CLINTON HILL 1BR IN CHARMING 2BR,Brooklyn,50
1891798,The Spencer,THE SPENCER,Brooklyn,97
1892319,Private BR in Chelsea (women or couples only),PRIVATE BR IN CHELSEA (WOMEN OR COUPLES ONLY),Manhattan,84
1893225,"Modern, spacious 2 BR, 2 Bath - BK","MODERN, SPACIOUS 2 BR, 2 BATH - BK",Brooklyn,275
